ReturnID,OrderID,Reason
RE03942,ORD11930,Damaged
RE03943,ORD27040,Wrong Item
RE03944,ORD39180,Damaged
RE03945,ORD51022,Wrong Item
RE03946,ORD03168,Customer Dissatisfaction
RE03947,ORD16497,Wrong Item
RE03948,ORD23557,Wrong Item
RE03949,ORD47492,Customer Dissatisfaction
RE03950,ORD21909,Other
RE03951,ORD15224,Other
RE03952,ORD51429,Wrong Item
RE03953,ORD13403,Wrong Item
RE03954,ORD38714,Wrong Item
RE03955,ORD02772,Wrong Item
RE03956,ORD55182,Customer Dissatisfaction
RE03957,ORD07784,Customer Dissatisfaction
RE03958,ORD56505,Other
RE03959,ORD54804,Customer Dissatisfaction
RE03960,ORD18778,Damaged
RE03961,ORD40240,Wrong Item
RE03962,ORD53916,Customer Dissatisfaction
RE03963,ORD47638,Wrong Item
RE03964,ORD35326,Wrong Item
RE03965,ORD31353,Wrong Item
RE03966,ORD45328,Damaged
RE03967,ORD15159,Customer Dissatisfaction
RE03968,ORD40572,Other
RE03969,ORD27599,Wrong Item
RE03970,ORD41893,Damaged
RE03971,ORD29501,Other
RE03972,ORD43633,Customer Dissatisfaction
RE03973,ORD49224,Wrong Item
RE03974,ORD10664,Wrong Item
RE03975,ORD57472,Customer Dissatisfaction
RE03976,ORD39525,Damaged
RE03977,ORD06230,Damaged
RE03978,ORD54417,Other
RE03979,ORD50762,Other
RE03980,ORD02425,Damaged
RE03981,ORD49402,Damaged
RE03982,ORD11126,Other
RE03983,ORD52035,Customer Dissatisfaction
RE03984,ORD19412,Damaged
RE03985,ORD54118,Other
RE03986,ORD50479,Other
RE03987,ORD30577,Damaged
RE03988,ORD10642,Damaged
RE03989,ORD18978,Damaged
RE03990,ORD05291,Customer Dissatisfaction
RE03991,ORD06110,Customer Dissatisfaction
RE03992,ORD58645,Damaged
RE03993,ORD53541,Other
RE03994,ORD11064,Customer Dissatisfaction
RE03995,ORD16770,Customer Dissatisfaction
RE03996,ORD13414,Wrong Item
RE03997,ORD40422,Customer Dissatisfaction
RE03998,ORD04636,Damaged
RE03999,ORD42458,Customer Dissatisfaction
RE04000,ORD23968,Other
RE04001,ORD38173,Customer Dissatisfaction
RE04002,ORD45984,Wrong Item
RE04003,ORD01370,Other
RE04004,ORD59118,Damaged
RE04005,ORD10260,Customer Dissatisfaction
RE04006,ORD49800,Damaged
RE04007,ORD39234,Damaged
RE04008,ORD50092,Wrong Item
RE04009,ORD08393,Customer Dissatisfaction
RE04010,ORD10006,Wrong Item
RE04011,ORD02923,Wrong Item
RE04012,ORD51107,Other
RE04013,ORD18178,Other
RE04014,ORD45058,Other
RE04015,ORD13487,Customer Dissatisfaction
RE04016,ORD44526,Wrong Item
RE04017,ORD14448,Wrong Item
RE04018,ORD46863,Damaged
RE04019,ORD07641,Damaged
RE04020,ORD35343,Other
RE04021,ORD09088,Damaged
RE04022,ORD00974,Other
RE04023,ORD18897,Other
RE04024,ORD28159,Damaged
RE04025,ORD08793,Customer Dissatisfaction
RE04026,ORD44573,Damaged
RE04027,ORD17337,Customer Dissatisfaction
RE04028,ORD06354,Customer Dissatisfaction
RE04029,ORD42909,Damaged
RE04030,ORD46928,Wrong Item
RE04031,ORD12318,Customer Dissatisfaction
RE04032,ORD44857,Damaged
RE04033,ORD22362,Damaged
RE04034,ORD20562,Damaged
RE04035,ORD27413,Damaged
RE04036,ORD49145,Customer Dissatisfaction
RE04037,ORD38768,Wrong Item
RE04038,ORD16562,Other
RE04039,ORD27744,Wrong Item
RE04040,ORD30122,Other
RE04041,ORD14538,Other
RE04042,ORD46296,Other
RE04043,ORD08227,Damaged
RE04044,ORD54149,Other
RE04045,ORD31626,Other
RE04046,ORD56869,Wrong Item
RE04047,ORD37357,Other
RE04048,ORD06394,Customer Dissatisfaction
RE04049,ORD07746,Damaged
RE04050,ORD34312,Other
RE04051,ORD34205,Other
RE04052,ORD30694,Other
RE04053,ORD23000,Other
RE04054,ORD52117,Customer Dissatisfaction
RE04055,ORD44513,Other
RE04056,ORD06711,Other
RE04057,ORD35734,Other
RE04058,ORD27393,Wrong Item
RE04059,ORD49375,Damaged
RE04060,ORD35481,Other
RE04061,ORD25207,Other
RE04062,ORD04634,Customer Dissatisfaction
RE04063,ORD32632,Wrong Item
RE04064,ORD24014,Customer Dissatisfaction
RE04065,ORD25677,Damaged
RE04066,ORD54442,Customer Dissatisfaction
RE04067,ORD26035,Damaged
RE04068,ORD43101,Wrong Item
RE04069,ORD53041,Customer Dissatisfaction
RE04070,ORD50404,Wrong Item
RE04071,ORD35864,Customer Dissatisfaction
RE04072,ORD14839,Wrong Item
RE04073,ORD59941,Damaged
RE04074,ORD33520,Customer Dissatisfaction
RE04075,ORD26276,Wrong Item
RE04076,ORD21729,Wrong Item
RE04077,ORD45308,Wrong Item
RE04078,ORD34311,Customer Dissatisfaction
RE04079,ORD30191,Wrong Item
RE04080,ORD24029,Other
RE04081,ORD52485,Other
RE04082,ORD32645,Other
RE04083,ORD57709,Wrong Item
RE04084,ORD32859,Damaged
RE04085,ORD28130,Damaged
RE04086,ORD46268,Wrong Item
RE04087,ORD44642,Customer Dissatisfaction
RE04088,ORD00405,Customer Dissatisfaction
RE04089,ORD08835,Damaged
RE04090,ORD33592,Other
RE04091,ORD21367,Customer Dissatisfaction
RE04092,ORD09315,Wrong Item
RE04093,ORD06816,Other
RE04094,ORD40566,Other
RE04095,ORD45709,Other
RE04096,ORD48942,Other
RE04097,ORD15270,Customer Dissatisfaction
RE04098,ORD03620,Customer Dissatisfaction
RE04099,ORD53711,Customer Dissatisfaction
RE04100,ORD47266,Damaged
RE04101,ORD36630,Wrong Item
RE04102,ORD02051,Damaged
RE04103,ORD50486,Customer Dissatisfaction
RE04104,ORD58203,Customer Dissatisfaction
RE04105,ORD18377,Customer Dissatisfaction
RE04106,ORD10319,Wrong Item
RE04107,ORD19783,Other
RE04108,ORD13503,Other
RE04109,ORD57059,Wrong Item
RE04110,ORD41075,Other
RE04111,ORD28441,Damaged
RE04112,ORD35176,Customer Dissatisfaction
RE04113,ORD50905,Damaged
RE04114,ORD25694,Other
RE04115,ORD55790,Damaged
RE04116,ORD26780,Customer Dissatisfaction
RE04117,ORD45988,Damaged
RE04118,ORD56524,Other
RE04119,ORD06827,Damaged
RE04120,ORD28857,Wrong Item
RE04121,ORD19302,Customer Dissatisfaction
RE04122,ORD26655,Customer Dissatisfaction
RE04123,ORD30122,Damaged
RE04124,ORD29888,Wrong Item
RE04125,ORD16656,Other
RE04126,ORD34691,Wrong Item
RE04127,ORD17588,Other
RE04128,ORD04762,Wrong Item
RE04129,ORD05741,Other
RE04130,ORD17857,Wrong Item
RE04131,ORD38016,Wrong Item
RE04132,ORD51548,Customer Dissatisfaction
RE04133,ORD09724,Wrong Item
RE04134,ORD49226,Damaged
RE04135,ORD15370,Other
RE04136,ORD00339,Customer Dissatisfaction
RE04137,ORD59721,Other
RE04138,ORD38176,Customer Dissatisfaction
RE04139,ORD00465,Damaged
RE04140,ORD55734,Damaged
RE04141,ORD31506,Other
RE04142,ORD47983,Other
RE04143,ORD36901,Damaged
RE04144,ORD55182,Damaged
RE04145,ORD26632,Other
RE04146,ORD09475,Wrong Item
RE04147,ORD25962,Damaged
RE04148,ORD04755,Customer Dissatisfaction
RE04149,ORD42546,Damaged
RE04150,ORD58939,Other
RE04151,ORD42843,Wrong Item
RE04152,ORD58792,Wrong Item
RE04153,ORD32741,Wrong Item
RE04154,ORD19960,Damaged
RE04155,ORD27973,Damaged
RE04156,ORD34711,Other
RE04157,ORD13107,Customer Dissatisfaction
RE04158,ORD15079,Wrong Item
RE04159,ORD28297,Other
RE04160,ORD22061,Damaged
RE04161,ORD18417,Customer Dissatisfaction
RE04162,ORD32297,Customer Dissatisfaction
RE04163,ORD10899,Damaged
RE04164,ORD36340,Customer Dissatisfaction
RE04165,ORD07714,Wrong Item
RE04166,ORD58847,Customer Dissatisfaction
RE04167,ORD03856,Customer Dissatisfaction
RE04168,ORD36484,Other
RE04169,ORD21702,Other
RE04170,ORD16200,Customer Dissatisfaction
RE04171,ORD22506,Customer Dissatisfaction
RE04172,ORD21362,Damaged
RE04173,ORD56690,Wrong Item
RE04174,ORD52414,Wrong Item
RE04175,ORD42286,Wrong Item
RE04176,ORD14914,Customer Dissatisfaction
RE04177,ORD03975,Wrong Item
RE04178,ORD43426,Damaged
RE04179,ORD20410,Other
RE04180,ORD35591,Other
RE04181,ORD32613,Other
RE04182,ORD04584,Customer Dissatisfaction
RE04183,ORD06942,Damaged
RE04184,ORD32983,Other
RE04185,ORD56272,Damaged
RE04186,ORD31082,Wrong Item
RE04187,ORD26547,Other
RE04188,ORD58143,Other
RE04189,ORD25300,Damaged
RE04190,ORD52537,Other
RE04191,ORD53315,Wrong Item
RE04192,ORD53549,Other
RE04193,ORD14897,Customer Dissatisfaction
RE04194,ORD01987,Other
RE04195,ORD03025,Customer Dissatisfaction
RE04196,ORD12479,Other
RE04197,ORD49810,Customer Dissatisfaction
RE04198,ORD17057,Customer Dissatisfaction
RE04199,ORD08980,Damaged
RE04200,ORD45392,Damaged
RE04201,ORD34915,Wrong Item
RE04202,ORD51054,Wrong Item
RE04203,ORD17280,Damaged
RE04204,ORD59523,Damaged
RE04205,ORD18136,Customer Dissatisfaction
RE04206,ORD59497,Wrong Item
RE04207,ORD37709,Damaged
RE04208,ORD50235,Customer Dissatisfaction
RE04209,ORD42181,Wrong Item
RE04210,ORD36292,Wrong Item
RE04211,ORD25530,Other
RE04212,ORD30876,Other
RE04213,ORD20747,Damaged
RE04214,ORD58475,Damaged
RE04215,ORD51514,Wrong Item
RE04216,ORD57675,Customer Dissatisfaction
RE04217,ORD05750,Damaged
RE04218,ORD10530,Wrong Item
RE04219,ORD40617,Wrong Item
RE04220,ORD33417,Customer Dissatisfaction
RE04221,ORD15808,Damaged
RE04222,ORD42596,Damaged
RE04223,ORD24604,Other
RE04224,ORD15680,Customer Dissatisfaction
RE04225,ORD17312,Wrong Item
RE04226,ORD08977,Wrong Item
RE04227,ORD11192,Customer Dissatisfaction
RE04228,ORD52113,Wrong Item
RE04229,ORD58006,Customer Dissatisfaction
RE04230,ORD36340,Other
RE04231,ORD54538,Wrong Item
RE04232,ORD43210,Other
RE04233,ORD46243,Damaged
RE04234,ORD03200,Damaged
RE04235,ORD03991,Damaged
RE04236,ORD50814,Other
RE04237,ORD18618,Customer Dissatisfaction
RE04238,ORD37154,Customer Dissatisfaction
RE04239,ORD22119,Customer Dissatisfaction
RE04240,ORD03061,Damaged
RE04241,ORD05309,Wrong Item
RE04242,ORD51112,Damaged
RE04243,ORD49728,Customer Dissatisfaction
RE04244,ORD20264,Customer Dissatisfaction
RE04245,ORD49804,Wrong Item
RE04246,ORD14536,Damaged
RE04247,ORD32879,Customer Dissatisfaction
RE04248,ORD40868,Other
RE04249,ORD55933,Wrong Item
RE04250,ORD27612,Damaged
RE04251,ORD55847,Customer Dissatisfaction
RE04252,ORD35091,Other
RE04253,ORD15036,Damaged
RE04254,ORD46025,Other
RE04255,ORD26947,Customer Dissatisfaction
RE04256,ORD11954,Customer Dissatisfaction
RE04257,ORD32879,Other
RE04258,ORD05383,Damaged
RE04259,ORD41346,Damaged
RE04260,ORD03913,Damaged
RE04261,ORD17411,Damaged
RE04262,ORD28578,Customer Dissatisfaction
RE04263,ORD17764,Other
RE04264,ORD44488,Customer Dissatisfaction
RE04265,ORD52200,Wrong Item
RE04266,ORD25253,Other
RE04267,ORD26077,Wrong Item
RE04268,ORD44554,Wrong Item
RE04269,ORD31633,Customer Dissatisfaction
RE04270,ORD10010,Customer Dissatisfaction
RE04271,ORD38597,Damaged
RE04272,ORD11230,Customer Dissatisfaction
RE04273,ORD04395,Damaged
RE04274,ORD49010,Other
RE04275,ORD08413,Damaged
RE04276,ORD04080,Wrong Item
RE04277,ORD20437,Wrong Item
RE04278,ORD52667,Damaged
RE04279,ORD19443,Wrong Item
RE04280,ORD05897,Wrong Item
RE04281,ORD59415,Damaged
RE04282,ORD08430,Wrong Item
RE04283,ORD43025,Wrong Item
RE04284,ORD00255,Customer Dissatisfaction
RE04285,ORD15408,Other
RE04286,ORD08837,Damaged
RE04287,ORD29172,Other
RE04288,ORD44048,Customer Dissatisfaction
RE04289,ORD09812,Other
RE04290,ORD14616,Damaged
RE04291,ORD32481,Wrong Item
RE04292,ORD42943,Damaged
RE04293,ORD15264,Other
RE04294,ORD28421,Damaged
RE04295,ORD38567,Other
RE04296,ORD50674,Wrong Item
RE04297,ORD40701,Other
RE04298,ORD34750,Wrong Item
RE04299,ORD07018,Wrong Item
RE04300,ORD37868,Other
RE04301,ORD22183,Customer Dissatisfaction
RE04302,ORD50762,Damaged
RE04303,ORD09445,Wrong Item
RE04304,ORD51701,Other
RE04305,ORD39247,Damaged
RE04306,ORD14213,Customer Dissatisfaction
RE04307,ORD41597,Other
RE04308,ORD25569,Damaged
RE04309,ORD08614,Customer Dissatisfaction
RE04310,ORD21361,Damaged
RE04311,ORD51659,Other
RE04312,ORD20105,Wrong Item
RE04313,ORD59157,Wrong Item
RE04314,ORD13714,Damaged
RE04315,ORD12366,Wrong Item
RE04316,ORD10183,Wrong Item
RE04317,ORD31195,Damaged
RE04318,ORD32461,Customer Dissatisfaction
RE04319,ORD10135,Other
RE04320,ORD08305,Damaged
RE04321,ORD14456,Customer Dissatisfaction
RE04322,ORD41496,Customer Dissatisfaction
RE04323,ORD53427,Customer Dissatisfaction
RE04324,ORD50907,Other
RE04325,ORD29302,Wrong Item
RE04326,ORD45742,Other
RE04327,ORD56493,Damaged
RE04328,ORD48183,Damaged
RE04329,ORD13405,Customer Dissatisfaction
RE04330,ORD35935,Other
RE04331,ORD58754,Customer Dissatisfaction
RE04332,ORD27463,Customer Dissatisfaction
RE04333,ORD55066,Wrong Item
RE04334,ORD42216,Other
RE04335,ORD23954,Other
RE04336,ORD46263,Damaged
RE04337,ORD34687,Customer Dissatisfaction
RE04338,ORD33583,Other
RE04339,ORD10431,Wrong Item
RE04340,ORD36164,Wrong Item
RE04341,ORD44999,Wrong Item
RE04342,ORD44004,Wrong Item
RE04343,ORD10746,Damaged
RE04344,ORD01810,Customer Dissatisfaction
RE04345,ORD11120,Wrong Item
RE04346,ORD28116,Wrong Item
RE04347,ORD18457,Wrong Item
RE04348,ORD41613,Customer Dissatisfaction
RE04349,ORD02030,Damaged
RE04350,ORD12998,Damaged
RE04351,ORD13096,Wrong Item
RE04352,ORD46721,Damaged
RE04353,ORD10790,Damaged
RE04354,ORD39200,Wrong Item
RE04355,ORD46396,Wrong Item
RE04356,ORD44249,Damaged
RE04357,ORD30427,Customer Dissatisfaction
RE04358,ORD33677,Damaged
RE04359,ORD17925,Wrong Item
RE04360,ORD05927,Damaged
RE04361,ORD00239,Wrong Item
RE04362,ORD46643,Damaged
RE04363,ORD44939,Customer Dissatisfaction
RE04364,ORD27625,Damaged
RE04365,ORD28789,Other
RE04366,ORD59015,Damaged
RE04367,ORD12132,Wrong Item
RE04368,ORD14551,Wrong Item
RE04369,ORD12786,Customer Dissatisfaction
RE04370,ORD04040,Damaged
RE04371,ORD28826,Damaged
RE04372,ORD56698,Wrong Item
RE04373,ORD49862,Customer Dissatisfaction
RE04374,ORD15012,Damaged
RE04375,ORD49286,Wrong Item
RE04376,ORD09728,Other
RE04377,ORD25946,Wrong Item
RE04378,ORD32509,Customer Dissatisfaction
RE04379,ORD10802,Wrong Item
RE04380,ORD56943,Wrong Item
RE04381,ORD23870,Damaged
RE04382,ORD10647,Wrong Item
RE04383,ORD35964,Customer Dissatisfaction
RE04384,ORD52668,Other
RE04385,ORD18617,Customer Dissatisfaction
RE04386,ORD19037,Damaged
RE04387,ORD11291,Wrong Item
RE04388,ORD51837,Damaged
RE04389,ORD32707,Other
RE04390,ORD10536,Customer Dissatisfaction
RE04391,ORD14516,Customer Dissatisfaction
RE04392,ORD13527,Damaged
RE04393,ORD50055,Wrong Item
RE04394,ORD51829,Damaged
RE04395,ORD28980,Customer Dissatisfaction
RE04396,ORD47149,Wrong Item
RE04397,ORD27326,Customer Dissatisfaction
RE04398,ORD59654,Wrong Item
RE04399,ORD47179,Damaged
RE04400,ORD12088,Wrong Item
RE04401,ORD31246,Customer Dissatisfaction
RE04402,ORD52734,Other
RE04403,ORD41744,Damaged
RE04404,ORD39612,Other
RE04405,ORD25219,Damaged
RE04406,ORD09701,Wrong Item
RE04407,ORD18041,Damaged
RE04408,ORD35269,Damaged
RE04409,ORD59309,Wrong Item
RE04410,ORD34367,Customer Dissatisfaction
RE04411,ORD22207,Wrong Item
RE04412,ORD24474,Wrong Item
RE04413,ORD31489,Wrong Item
RE04414,ORD05168,Other
RE04415,ORD25087,Other
RE04416,ORD13198,Wrong Item
RE04417,ORD47846,Wrong Item
RE04418,ORD39977,Other
RE04419,ORD25587,Other
RE04420,ORD41812,Wrong Item
RE04421,ORD22388,Wrong Item
RE04422,ORD01418,Customer Dissatisfaction
RE04423,ORD58638,Other
RE04424,ORD51164,Wrong Item
RE04425,ORD03471,Wrong Item
RE04426,ORD02379,Other
RE04427,ORD08046,Customer Dissatisfaction
RE04428,ORD13145,Other
RE04429,ORD55418,Customer Dissatisfaction
RE04430,ORD56402,Customer Dissatisfaction
RE04431,ORD47570,Other
RE04432,ORD56185,Damaged
RE04433,ORD48501,Customer Dissatisfaction
RE04434,ORD43566,Customer Dissatisfaction
RE04435,ORD33994,Other
RE04436,ORD07447,Damaged
RE04437,ORD08118,Wrong Item
RE04438,ORD42272,Damaged
RE04439,ORD47728,Damaged
RE04440,ORD01298,Other
RE04441,ORD40784,Other
RE04442,ORD04061,Wrong Item
RE04443,ORD50069,Damaged
RE04444,ORD26368,Other
RE04445,ORD33368,Wrong Item
RE04446,ORD01494,Other
RE04447,ORD21869,Customer Dissatisfaction
RE04448,ORD35094,Damaged
RE04449,ORD19241,Other
RE04450,ORD49539,Customer Dissatisfaction
RE04451,ORD40184,Other
RE04452,ORD15791,Wrong Item
RE04453,ORD42575,Wrong Item
RE04454,ORD54526,Customer Dissatisfaction
RE04455,ORD39158,Customer Dissatisfaction
RE04456,ORD13757,Damaged
RE04457,ORD03727,Damaged
RE04458,ORD15277,Other
RE04459,ORD58564,Wrong Item
RE04460,ORD23685,Customer Dissatisfaction
RE04461,ORD42763,Other
RE04462,ORD35325,Other
RE04463,ORD58429,Damaged
RE04464,ORD36640,Other
RE04465,ORD29901,Other
RE04466,ORD54868,Damaged
RE04467,ORD42315,Customer Dissatisfaction
RE04468,ORD37432,Damaged
RE04469,ORD20696,Customer Dissatisfaction
RE04470,ORD01227,Customer Dissatisfaction
RE04471,ORD55397,Other
RE04472,ORD33779,Customer Dissatisfaction
RE04473,ORD13542,Damaged
RE04474,ORD27278,Damaged
RE04475,ORD11456,Wrong Item
RE04476,ORD25956,Other
RE04477,ORD59671,Customer Dissatisfaction
RE04478,ORD25058,Customer Dissatisfaction
RE04479,ORD12001,Other
RE04480,ORD19720,Customer Dissatisfaction
RE04481,ORD21981,Customer Dissatisfaction
RE04482,ORD19535,Wrong Item
RE04483,ORD47557,Wrong Item
RE04484,ORD55915,Other
RE04485,ORD20315,Damaged
RE04486,ORD08833,Wrong Item
RE04487,ORD37693,Damaged
RE04488,ORD41383,Damaged
RE04489,ORD01928,Other
RE04490,ORD25256,Wrong Item
RE04491,ORD50003,Wrong Item
RE04492,ORD32163,Wrong Item
RE04493,ORD55390,Wrong Item
RE04494,ORD53275,Wrong Item
RE04495,ORD17078,Customer Dissatisfaction
RE04496,ORD25291,Customer Dissatisfaction
RE04497,ORD39749,Customer Dissatisfaction
RE04498,ORD12953,Damaged
RE04499,ORD52445,Other
RE04500,ORD50097,Other
RE04501,ORD08785,Damaged
RE04502,ORD50219,Customer Dissatisfaction
RE04503,ORD38878,Wrong Item
RE04504,ORD16554,Customer Dissatisfaction
RE04505,ORD50597,Damaged
RE04506,ORD11820,Damaged
RE04507,ORD30730,Wrong Item
RE04508,ORD47997,Damaged
RE04509,ORD48816,Wrong Item
RE04510,ORD39021,Other
RE04511,ORD21618,Wrong Item
RE04512,ORD29129,Damaged
RE04513,ORD59798,Customer Dissatisfaction
RE04514,ORD28699,Other
RE04515,ORD51732,Wrong Item
RE04516,ORD49424,Other
RE04517,ORD20978,Other
RE04518,ORD48665,Damaged
RE04519,ORD39927,Damaged
RE04520,ORD45838,Customer Dissatisfaction
RE04521,ORD03912,Other
RE04522,ORD18860,Other
RE04523,ORD48738,Damaged
RE04524,ORD03283,Wrong Item
RE04525,ORD43832,Damaged
RE04526,ORD38326,Wrong Item
RE04527,ORD49327,Wrong Item
RE04528,ORD29009,Other
RE04529,ORD47474,Damaged
RE04530,ORD15401,Wrong Item
RE04531,ORD59147,Damaged
RE04532,ORD50608,Customer Dissatisfaction
RE04533,ORD30857,Wrong Item
RE04534,ORD50001,Damaged
RE04535,ORD00834,Wrong Item
RE04536,ORD03516,Customer Dissatisfaction
RE04537,ORD30335,Damaged
RE04538,ORD56976,Wrong Item
RE04539,ORD42608,Customer Dissatisfaction
RE04540,ORD34550,Damaged
RE04541,ORD05019,Damaged
RE04542,ORD34704,Damaged
RE04543,ORD37409,Customer Dissatisfaction
RE04544,ORD24999,Damaged
RE04545,ORD33481,Customer Dissatisfaction
RE04546,ORD47451,Other
RE04547,ORD47587,Customer Dissatisfaction
RE04548,ORD20896,Wrong Item
RE04549,ORD47612,Wrong Item
RE04550,ORD42725,Damaged
RE04551,ORD01672,Customer Dissatisfaction
RE04552,ORD06808,Damaged
RE04553,ORD38348,Other
RE04554,ORD44158,Wrong Item
RE04555,ORD18749,Other
RE04556,ORD19268,Wrong Item
RE04557,ORD19402,Damaged
RE04558,ORD05159,Damaged
RE04559,ORD13138,Other
RE04560,ORD24610,Customer Dissatisfaction
RE04561,ORD17914,Other
RE04562,ORD23799,Damaged
RE04563,ORD36936,Damaged
RE04564,ORD26738,Other
RE04565,ORD12032,Customer Dissatisfaction
RE04566,ORD37582,Other
RE04567,ORD14952,Wrong Item
RE04568,ORD32547,Wrong Item
RE04569,ORD50073,Customer Dissatisfaction
RE04570,ORD31839,Damaged
RE04571,ORD31042,Customer Dissatisfaction
RE04572,ORD14669,Other
RE04573,ORD54152,Other
RE04574,ORD44556,Other
RE04575,ORD06018,Other
RE04576,ORD53485,Other
RE04577,ORD47552,Wrong Item
RE04578,ORD02361,Wrong Item
RE04579,ORD31517,Wrong Item
RE04580,ORD19666,Other
RE04581,ORD14857,Customer Dissatisfaction
RE04582,ORD29272,Other
RE04583,ORD17405,Customer Dissatisfaction
RE04584,ORD54116,Wrong Item
RE04585,ORD44153,Wrong Item
RE04586,ORD41066,Damaged
RE04587,ORD44939,Other
RE04588,ORD00964,Damaged
RE04589,ORD34619,Customer Dissatisfaction
RE04590,ORD07947,Damaged
RE04591,ORD58317,Damaged
RE04592,ORD41987,Damaged
RE04593,ORD42133,Wrong Item
RE04594,ORD13832,Other
RE04595,ORD21236,Wrong Item
RE04596,ORD18222,Customer Dissatisfaction
RE04597,ORD31375,Other
RE04598,ORD30398,Wrong Item
RE04599,ORD08633,Customer Dissatisfaction
RE04600,ORD10268,Damaged
RE04601,ORD46614,Damaged
RE04602,ORD48594,Customer Dissatisfaction
RE04603,ORD25702,Other
RE04604,ORD25697,Customer Dissatisfaction
RE04605,ORD04835,Customer Dissatisfaction
RE04606,ORD45771,Other
RE04607,ORD08374,Other
RE04608,ORD54653,Wrong Item
RE04609,ORD08299,Customer Dissatisfaction
RE04610,ORD44998,Wrong Item
RE04611,ORD50153,Other
RE04612,ORD14352,Customer Dissatisfaction
RE04613,ORD21960,Customer Dissatisfaction
RE04614,ORD32170,Damaged
RE04615,ORD38799,Damaged
RE04616,ORD37429,Other
RE04617,ORD29041,Wrong Item
RE04618,ORD41994,Damaged
RE04619,ORD44441,Other
RE04620,ORD17614,Customer Dissatisfaction
RE04621,ORD09031,Other
RE04622,ORD52813,Other
RE04623,ORD35797,Damaged
RE04624,ORD59265,Damaged
RE04625,ORD53838,Other
RE04626,ORD28017,Damaged
RE04627,ORD26685,Wrong Item
RE04628,ORD34198,Other
RE04629,ORD23093,Damaged
RE04630,ORD58185,Other
RE04631,ORD34189,Damaged
RE04632,ORD59245,Other
RE04633,ORD00804,Wrong Item
RE04634,ORD03578,Customer Dissatisfaction
RE04635,ORD12303,Wrong Item
RE04636,ORD45978,Wrong Item
RE04637,ORD20403,Other
RE04638,ORD03436,Other
RE04639,ORD29073,Wrong Item
RE04640,ORD52800,Customer Dissatisfaction
RE04641,ORD13272,Damaged
RE04642,ORD50903,Customer Dissatisfaction
RE04643,ORD34230,Other
RE04644,ORD42894,Wrong Item
RE04645,ORD14425,Wrong Item
RE04646,ORD17928,Damaged
RE04647,ORD30772,Customer Dissatisfaction
RE04648,ORD40400,Damaged
RE04649,ORD27919,Other
RE04650,ORD22684,Other
RE04651,ORD35574,Damaged
RE04652,ORD16093,Other
RE04653,ORD15032,Other
RE04654,ORD54582,Wrong Item
RE04655,ORD32397,Damaged
RE04656,ORD29208,Damaged
RE04657,ORD19744,Wrong Item
RE04658,ORD20791,Customer Dissatisfaction
RE04659,ORD01162,Wrong Item
RE04660,ORD51945,Customer Dissatisfaction
RE04661,ORD51353,Damaged
RE04662,ORD38838,Customer Dissatisfaction
RE04663,ORD34483,Other
RE04664,ORD21363,Customer Dissatisfaction
RE04665,ORD02614,Customer Dissatisfaction
RE04666,ORD43912,Other
RE04667,ORD38531,Customer Dissatisfaction
RE04668,ORD08785,Damaged
RE04669,ORD49008,Other
RE04670,ORD52055,Wrong Item
RE04671,ORD50261,Damaged
RE04672,ORD11626,Wrong Item
RE04673,ORD47078,Customer Dissatisfaction
RE04674,ORD23768,Wrong Item
RE04675,ORD56938,Other
RE04676,ORD45575,Other
RE04677,ORD40345,Other
RE04678,ORD18850,Customer Dissatisfaction
RE04679,ORD40248,Damaged
RE04680,ORD08450,Customer Dissatisfaction
RE04681,ORD11929,Customer Dissatisfaction
RE04682,ORD31270,Customer Dissatisfaction
RE04683,ORD59522,Other
RE04684,ORD33541,Damaged
RE04685,ORD15956,Damaged
RE04686,ORD56402,Wrong Item
RE04687,ORD42311,Damaged
RE04688,ORD10944,Wrong Item
RE04689,ORD05700,Other
RE04690,ORD40642,Wrong Item
RE04691,ORD12897,Damaged
RE04692,ORD51192,Damaged
RE04693,ORD30103,Wrong Item
RE04694,ORD53272,Wrong Item
RE04695,ORD15006,Other
RE04696,ORD24267,Damaged
RE04697,ORD43130,Damaged
RE04698,ORD43098,Wrong Item
RE04699,ORD46769,Damaged
RE04700,ORD30687,Other
RE04701,ORD31367,Damaged
RE04702,ORD12089,Wrong Item
RE04703,ORD32650,Customer Dissatisfaction
RE04704,ORD47777,Wrong Item
RE04705,ORD46811,Wrong Item
RE04706,ORD07311,Customer Dissatisfaction
RE04707,ORD10423,Damaged
RE04708,ORD26258,Other
RE04709,ORD52806,Customer Dissatisfaction
RE04710,ORD21289,Damaged
RE04711,ORD33707,Wrong Item
RE04712,ORD31783,Other
RE04713,ORD35216,Other
RE04714,ORD59506,Wrong Item
RE04715,ORD20717,Damaged
RE04716,ORD45309,Customer Dissatisfaction
RE04717,ORD30885,Customer Dissatisfaction
RE04718,ORD10336,Wrong Item
RE04719,ORD10660,Wrong Item
RE04720,ORD12359,Damaged
RE04721,ORD57417,Other
RE04722,ORD56423,Customer Dissatisfaction
RE04723,ORD48584,Wrong Item
RE04724,ORD23178,Wrong Item
RE04725,ORD54835,Other
RE04726,ORD45212,Damaged
RE04727,ORD18400,Wrong Item
RE04728,ORD59254,Damaged
RE04729,ORD46235,Wrong Item
RE04730,ORD35341,Other
RE04731,ORD56125,Customer Dissatisfaction
RE04732,ORD15794,Wrong Item
